system:index,AFFGEOID,ALAND,AWATER,COUNTYFP,COUNTYNS,GEOID,LSAD,NAME,STATEFP,Year,edd,gdd,ppt,tavg,tmax,.geo
1_1_1_1_2_00000000000000000002,0500000US18085,1.376412104E9,5.9459185E7,085,00450367,18085,06,Kosciusko,18,2020.0,53.62158987051131,1870.6769329708648,459.978436205864,17.87513916671858,23.689998105861818,"{""type"":""Polygon"",""coordinates"":[[[-86.07755036329036,41.17286875930981],[-86.07594059528815,41.084877329394864],[-86.04334570327491,41.07437730251326],[-86.01075077321184,41.06387718925075],[-85.9781558702461,41.05337715191867],[-85.94556090357044,41.04287704034315],[-85.90812455415896,41.04305433529643],[-85.87068817845672,41.04323153581719],[-85.83325179606197,41.04340879378251],[-85.79581542627841,41.04358603069405],[-85.73999863604858,41.04515124906498],[-85.68418184190108,41.04671636099701],[-85.68657186194912,41.178375759661535],[-85.66925053697416,41.236575969363706],[-85.65192913187438,41.29477618160398],[-85.65322674944697,41.35119714272903],[-85.65350762269176,41.43685645781932],[-85.70422265003978,41.4367260864389],[-85.75493771492299,41.43659564251732],[-85.80565273402823,41.436465205199156],[-85.85636777938399,41.4363347830533],[-85.90708276554572,41.43620430260764],[-85.95779784003979,41.43607392739897],[-86.00851283718629,41.43594350477539],[-86.05922790190287,41.43581304542579],[-86.05667281835169,41.306091102922196],[-86.05411776379017,41.1763691798408],[-86.07755036329036,41.17286875930981]]]}"
1_1_1_2_00000000000000000000,0500000US19023,1.502553961E9,4191852.0,023,00465201,19023,06,Butler,19,2021.0,84.92668332107421,1999.8024186893401,445.5084807445316,18.706049939144037,25.038568270448184,"{""type"":""Polygon"",""coordinates"":[[[-93.02700131102496,42.556808784519696],[-92.96791383375553,42.556689453295775],[-92.90882627821804,42.55657019329069],[-92.84973868514493,42.55645093516345],[-92.79065117364391,42.55633160761654],[-92.73156363714274,42.55621236906952],[-92.67247604803217,42.55609307677747],[-92.61338853290526,42.555973808544934],[-92.55430099356164,42.55585449780548],[-92.55449273787274,42.642311998940094],[-92.55421177526463,42.9071113134261],[-92.61307806754525,42.907165938312914],[-92.67194430716279,42.90722051746812],[-92.73081059703566,42.90727519131876],[-92.78967681527669,42.907329808443535],[-92.84854307026964,42.907384434562104],[-92.90740939736216,42.90743906265272],[-92.96627560583498,42.907493617106375],[-93.02514188842203,42.9075483094017],[-93.02700131102496,42.556808784519696]]]}"
1_1_1_2_00000000000000000001,0500000US17113,3.064559693E9,7853695.0,113,01784833,17113,06,McLean,17,2021.0,82.10382383990444,2188.009338875331,719.3773006857883,19.886426836948356,25.67887852957822,"{""type"":""Polygon"",""coordinates"":[[[-89.26938823175702,40.59432716460433],[-89.26656342413555,40.459836213545536],[-89.26373856384406,40.32534527987001],[-89.2626505542618,40.2809192544121],[-89.20571229082628,40.281719666228085],[-89.14877402579371,40.28252011209134],[-89.1487650836783,40.282038532909006],[-89.09146004711643,40.282244765389365],[-89.03415504131442,40.28245099949716],[-88.97685001478423,40.282657232612195],[-88.91954498577434,40.28286346255039],[-88.87646225085003,40.28269283394282],[-88.8333795906073,40.28252227220926],[-88.7902968300097,40.28235177485141],[-88.74721415939237,40.28218118717434],[-88.7041314015023,40.282010662315614],[-88.6610486716578,40.2818400448027],[-88.61796593744491,40.28166948922286],[-88.57488323909809,40.28149891721027],[-88.51765070305042,40.2817174600328],[-88.46041810911002,40.28193597111881],[-88.45995884732004,40.39884909064212],[-88.45947282562753,40.617345095111794],[-88.51698848832827,40.616948220109236],[-88.57450422344102,40.61655135521925],[-88.57938915365303,40.687078732478106],[-88.58427411231389,40.75760606850002],[-88.62740647570632,40.757072695930276],[-88.67053873304813,40.75653923102763],[-88.71367106410221,40.756005832181415],[-88.75680342678798,40.7554724232318],[-88.79993577825933,40.754939005325845],[-88.8430680749033,40.754405579631126],[-88.88620041866976,40.75387214874409],[-88.92933276395132,40.75333871370991],[-88.98689524097448,40.75229525719574],[-88.98470138702498,40.66495486325763],[-89.01453500456768,40.64619096848267],[-89.04436865489441,40.627427121965596],[-89.08905997741287,40.61208109906238],[-89.13375126730843,40.59673508753107],[-89.1676605519762,40.5961330835989],[-89.20156976273982,40.5955311459965],[-89.23547902146152,40.594929121299344],[-89.26938823175702,40.59432716460433]]]}"
1_1_1_2_00000000000000000002,0500000US18085,1.376412104E9,5.9459185E7,085,00450367,18085,06,Kosciusko,18,2021.0,18.73163217646146,1960.3559466313923,642.2156623625576,18.458722095866534,23.851035876609117,"{""type"":""Polygon"",""coordinates"":[[[-86.07755036329036,41.17286875930981],[-86.07594059528815,41.084877329394864],[-86.04334570327491,41.07437730251326],[-86.01075077321184,41.06387718925075],[-85.9781558702461,41.05337715191867],[-85.94556090357044,41.04287704034315],[-85.90812455415896,41.04305433529643],[-85.87068817845672,41.04323153581719],[-85.83325179606197,41.04340879378251],[-85.79581542627841,41.04358603069405],[-85.73999863604858,41.04515124906498],[-85.68418184190108,41.04671636099701],[-85.68657186194912,41.178375759661535],[-85.66925053697416,41.236575969363706],[-85.65192913187438,41.29477618160398],[-85.65322674944697,41.35119714272903],[-85.65350762269176,41.43685645781932],[-85.70422265003978,41.4367260864389],[-85.75493771492299,41.43659564251732],[-85.80565273402823,41.436465205199156],[-85.85636777938399,41.4363347830533],[-85.90708276554572,41.43620430260764],[-85.95779784003979,41.43607392739897],[-86.00851283718629,41.43594350477539],[-86.05922790190287,41.43581304542579],[-86.05667281835169,41.306091102922196],[-86.05411776379017,41.1763691798408],[-86.07755036329036,41.17286875930981]]]}"
1_1_2_00000000000000000000,0500000US19023,1.502553961E9,4191852.0,023,00465201,19023,06,Butler,19,2022.0,63.74408867623975,1863.5040664043206,582.029806918008,17.63601358028663,23.601465779146086,"{""type"":""Polygon"",""coordinates"":[[[-93.02700131102496,42.556808784519696],[-92.96791383375553,42.556689453295775],[-92.90882627821804,42.55657019329069],[-92.84973868514493,42.55645093516345],[-92.79065117364391,42.55633160761654],[-92.73156363714274,42.55621236906952],[-92.67247604803217,42.55609307677747],[-92.61338853290526,42.555973808544934],[-92.55430099356164,42.55585449780548],[-92.55449273787274,42.642311998940094],[-92.55421177526463,42.9071113134261],[-92.61307806754525,42.907165938312914],[-92.67194430716279,42.90722051746812],[-92.73081059703566,42.90727519131876],[-92.78967681527669,42.907329808443535],[-92.84854307026964,42.907384434562104],[-92.90740939736216,42.90743906265272],[-92.96627560583498,42.907493617106375],[-93.02514188842203,42.9075483094017],[-93.02700131102496,42.556808784519696]]]}"
1_1_2_00000000000000000001,0500000US17113,3.064559693E9,7853695.0,113,01784833,17113,06,McLean,17,2022.0,93.86895418590959,2122.9126150237726,450.5882675629644,19.454299363206758,25.38100803134941,"{""type"":""Polygon"",""coordinates"":[[[-89.26938823175702,40.59432716460433],[-89.26656342413555,40.459836213545536],[-89.26373856384406,40.32534527987001],[-89.2626505542618,40.2809192544121],[-89.20571229082628,40.281719666228085],[-89.14877402579371,40.28252011209134],[-89.1487650836783,40.282038532909006],[-89.09146004711643,40.282244765389365],[-89.03415504131442,40.28245099949716],[-88.97685001478423,40.282657232612195],[-88.91954498577434,40.28286346255039],[-88.87646225085003,40.28269283394282],[-88.8333795906073,40.28252227220926],[-88.7902968300097,40.28235177485141],[-88.74721415939237,40.28218118717434],[-88.7041314015023,40.282010662315614],[-88.6610486716578,40.2818400448027],[-88.61796593744491,40.28166948922286],[-88.57488323909809,40.28149891721027],[-88.51765070305042,40.2817174600328],[-88.46041810911002,40.28193597111881],[-88.45995884732004,40.39884909064212],[-88.45947282562753,40.617345095111794],[-88.51698848832827,40.616948220109236],[-88.57450422344102,40.61655135521925],[-88.57938915365303,40.687078732478106],[-88.58427411231389,40.75760606850002],[-88.62740647570632,40.757072695930276],[-88.67053873304813,40.75653923102763],[-88.71367106410221,40.756005832181415],[-88.75680342678798,40.7554724232318],[-88.79993577825933,40.754939005325845],[-88.8430680749033,40.754405579631126],[-88.88620041866976,40.75387214874409],[-88.92933276395132,40.75333871370991],[-88.98689524097448,40.75229525719574],[-88.98470138702498,40.66495486325763],[-89.01453500456768,40.64619096848267],[-89.04436865489441,40.627427121965596],[-89.08905997741287,40.61208109906238],[-89.13375126730843,40.59673508753107],[-89.1676605519762,40.5961330835989],[-89.20156976273982,40.5955311459965],[-89.23547902146152,40.594929121299344],[-89.26938823175702,40.59432716460433]]]}"
1_1_2_00000000000000000002,0500000US18085,1.376412104E9,5.9459185E7,085,00450367,18085,06,Kosciusko,18,2022.0,38.62556477156725,1904.9232997485806,542.2034287775791,18.12759962326796,23.646224351137835,"{""type"":""Polygon"",""coordinates"":[[[-86.07755036329036,41.17286875930981],[-86.07594059528815,41.084877329394864],[-86.04334570327491,41.07437730251326],[-86.01075077321184,41.06387718925075],[-85.9781558702461,41.05337715191867],[-85.94556090357044,41.04287704034315],[-85.90812455415896,41.04305433529643],[-85.87068817845672,41.04323153581719],[-85.83325179606197,41.04340879378251],[-85.79581542627841,41.04358603069405],[-85.73999863604858,41.04515124906498],[-85.68418184190108,41.04671636099701],[-85.68657186194912,41.178375759661535],[-85.66925053697416,41.236575969363706],[-85.65192913187438,41.29477618160398],[-85.65322674944697,41.35119714272903],[-85.65350762269176,41.43685645781932],[-85.70422265003978,41.4367260864389],[-85.75493771492299,41.43659564251732],[-85.80565273402823,41.436465205199156],[-85.85636777938399,41.4363347830533],[-85.90708276554572,41.43620430260764],[-85.95779784003979,41.43607392739897],[-86.00851283718629,41.43594350477539],[-86.05922790190287,41.43581304542579],[-86.05667281835169,41.306091102922196],[-86.05411776379017,41.1763691798408],[-86.07755036329036,41.17286875930981]]]}"
1_2_00000000000000000000,0500000US19023,1.502553961E9,4191852.0,023,00465201,19023,06,Butler,19,2023.0,77.79682900433936,1978.4785967270193,380.164521227605,18.577792563508666,25.170767732798687,"{""type"":""Polygon"",""coordinates"":[[[-93.02700131102496,42.556808784519696],[-92.96791383375553,42.556689453295775],[-92.90882627821804,42.55657019329069],[-92.84973868514493,42.55645093516345],[-92.79065117364391,42.55633160761654],[-92.73156363714274,42.55621236906952],[-92.67247604803217,42.55609307677747],[-92.61338853290526,42.555973808544934],[-92.55430099356164,42.55585449780548],[-92.55449273787274,42.642311998940094],[-92.55421177526463,42.9071113134261],[-92.61307806754525,42.907165938312914],[-92.67194430716279,42.90722051746812],[-92.73081059703566,42.90727519131876],[-92.78967681527669,42.907329808443535],[-92.84854307026964,42.907384434562104],[-92.90740939736216,42.90743906265272],[-92.96627560583498,42.907493617106375],[-93.02514188842203,42.9075483094017],[-93.02700131102496,42.556808784519696]]]}"
1_2_00000000000000000001,0500000US17113,3.064559693E9,7853695.0,113,01784833,17113,06,McLean,17,2023.0,88.22768329878298,2118.527193838041,504.4158433689519,19.50011049604709,26.16054623759615,"{""type"":""Polygon"",""coordinates"":[[[-89.26938823175702,40.59432716460433],[-89.26656342413555,40.459836213545536],[-89.26373856384406,40.32534527987001],[-89.2626505542618,40.2809192544121],[-89.20571229082628,40.281719666228085],[-89.14877402579371,40.28252011209134],[-89.1487650836783,40.282038532909006],[-89.09146004711643,40.282244765389365],[-89.03415504131442,40.28245099949716],[-88.97685001478423,40.282657232612195],[-88.91954498577434,40.28286346255039],[-88.87646225085003,40.28269283394282],[-88.8333795906073,40.28252227220926],[-88.7902968300097,40.28235177485141],[-88.74721415939237,40.28218118717434],[-88.7041314015023,40.282010662315614],[-88.6610486716578,40.2818400448027],[-88.61796593744491,40.28166948922286],[-88.57488323909809,40.28149891721027],[-88.51765070305042,40.2817174600328],[-88.46041810911002,40.28193597111881],[-88.45995884732004,40.39884909064212],[-88.45947282562753,40.617345095111794],[-88.51698848832827,40.616948220109236],[-88.57450422344102,40.61655135521925],[-88.57938915365303,40.687078732478106],[-88.58427411231389,40.75760606850002],[-88.62740647570632,40.757072695930276],[-88.67053873304813,40.75653923102763],[-88.71367106410221,40.756005832181415],[-88.75680342678798,40.7554724232318],[-88.79993577825933,40.754939005325845],[-88.8430680749033,40.754405579631126],[-88.88620041866976,40.75387214874409],[-88.92933276395132,40.75333871370991],[-88.98689524097448,40.75229525719574],[-88.98470138702498,40.66495486325763],[-89.01453500456768,40.64619096848267],[-89.04436865489441,40.627427121965596],[-89.08905997741287,40.61208109906238],[-89.13375126730843,40.59673508753107],[-89.1676605519762,40.5961330835989],[-89.20156976273982,40.5955311459965],[-89.23547902146152,40.594929121299344],[-89.26938823175702,40.59432716460433]]]}"
1_2_00000000000000000002,0500000US18085,1.376412104E9,5.9459185E7,085,00450367,18085,06,Kosciusko,18,2023.0,30.162186981328787,1866.4916777930298,409.0248663082634,18.013970187111134,24.063136743282328,"{""type"":""Polygon"",""coordinates"":[[[-86.07755036329036,41.17286875930981],[-86.07594059528815,41.084877329394864],[-86.04334570327491,41.07437730251326],[-86.01075077321184,41.06387718925075],[-85.9781558702461,41.05337715191867],[-85.94556090357044,41.04287704034315],[-85.90812455415896,41.04305433529643],[-85.87068817845672,41.04323153581719],[-85.83325179606197,41.04340879378251],[-85.79581542627841,41.04358603069405],[-85.73999863604858,41.04515124906498],[-85.68418184190108,41.04671636099701],[-85.68657186194912,41.178375759661535],[-85.66925053697416,41.236575969363706],[-85.65192913187438,41.29477618160398],[-85.65322674944697,41.35119714272903],[-85.65350762269176,41.43685645781932],[-85.70422265003978,41.4367260864389],[-85.75493771492299,41.43659564251732],[-85.80565273402823,41.436465205199156],[-85.85636777938399,41.4363347830533],[-85.90708276554572,41.43620430260764],[-85.95779784003979,41.43607392739897],[-86.00851283718629,41.43594350477539],[-86.05922790190287,41.43581304542579],[-86.05667281835169,41.306091102922196],[-86.05411776379017,41.1763691798408],[-86.07755036329036,41.17286875930981]]]}"
2_00000000000000000000,0500000US19023,1.502553961E9,4191852.0,023,00465201,19023,06,Butler,19,2024.0,49.193326309801904,1956.5819214102098,771.9516915139988,18.560109809169152,24.671949239974303,"{""type"":""Polygon"",""coordinates"":[[[-93.02700131102496,42.556808784519696],[-92.96791383375553,42.556689453295775],[-92.90882627821804,42.55657019329069],[-92.84973868514493,42.55645093516345],[-92.79065117364391,42.55633160761654],[-92.73156363714274,42.55621236906952],[-92.67247604803217,42.55609307677747],[-92.61338853290526,42.555973808544934],[-92.55430099356164,42.55585449780548],[-92.55449273787274,42.642311998940094],[-92.55421177526463,42.9071113134261],[-92.61307806754525,42.907165938312914],[-92.67194430716279,42.90722051746812],[-92.73081059703566,42.90727519131876],[-92.78967681527669,42.907329808443535],[-92.84854307026964,42.907384434562104],[-92.90740939736216,42.90743906265272],[-92.96627560583498,42.907493617106375],[-93.02514188842203,42.9075483094017],[-93.02700131102496,42.556808784519696]]]}"
2_00000000000000000001,0500000US17113,3.064559693E9,7853695.0,113,01784833,17113,06,McLean,17,2024.0,83.63289209985486,2197.2011898825244,582.7233814100806,19.93990040027338,25.89263767448535,"{""type"":""Polygon"",""coordinates"":[[[-89.26938823175702,40.59432716460433],[-89.26656342413555,40.459836213545536],[-89.26373856384406,40.32534527987001],[-89.2626505542618,40.2809192544121],[-89.20571229082628,40.281719666228085],[-89.14877402579371,40.28252011209134],[-89.1487650836783,40.282038532909006],[-89.09146004711643,40.282244765389365],[-89.03415504131442,40.28245099949716],[-88.97685001478423,40.282657232612195],[-88.91954498577434,40.28286346255039],[-88.87646225085003,40.28269283394282],[-88.8333795906073,40.28252227220926],[-88.7902968300097,40.28235177485141],[-88.74721415939237,40.28218118717434],[-88.7041314015023,40.282010662315614],[-88.6610486716578,40.2818400448027],[-88.61796593744491,40.28166948922286],[-88.57488323909809,40.28149891721027],[-88.51765070305042,40.2817174600328],[-88.46041810911002,40.28193597111881],[-88.45995884732004,40.39884909064212],[-88.45947282562753,40.617345095111794],[-88.51698848832827,40.616948220109236],[-88.57450422344102,40.61655135521925],[-88.57938915365303,40.687078732478106],[-88.58427411231389,40.75760606850002],[-88.62740647570632,40.757072695930276],[-88.67053873304813,40.75653923102763],[-88.71367106410221,40.756005832181415],[-88.75680342678798,40.7554724232318],[-88.79993577825933,40.754939005325845],[-88.8430680749033,40.754405579631126],[-88.88620041866976,40.75387214874409],[-88.92933276395132,40.75333871370991],[-88.98689524097448,40.75229525719574],[-88.98470138702498,40.66495486325763],[-89.01453500456768,40.64619096848267],[-89.04436865489441,40.627427121965596],[-89.08905997741287,40.61208109906238],[-89.13375126730843,40.59673508753107],[-89.1676605519762,40.5961330835989],[-89.20156976273982,40.5955311459965],[-89.23547902146152,40.594929121299344],[-89.26938823175702,40.59432716460433]]]}"
